bronze:(205.0, 127.0, 50.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
buff:(240.0, 220.0, 130.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
burgundy:(144.0, 0.0, 32.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
burnt orange:(204.0, 85.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
burnt sienna:(233.0, 116.0, 81.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
burnt umber:(138.0, 51.0, 36.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
candy pink:(254.0, 0.0, 183.0)|(156.58734130859375, 134.54754638671875, 122.02242279052734)
camouflage green:(120.0, 134.0, 107.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
caput mortuum:(89.0, 39.0, 32.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
cardinal:(196.0, 30.0, 58.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
carmine:(150.0, 0.0, 24.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
carrot orange:(237.0, 145.0, 33.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
celadon:(172.0, 225.0, 175.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
cerise:(222.0, 49.0, 99.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
cerulean:(0.0, 123.0, 167.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
champagne:(247.0, 231.0, 206.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
charcoal:(70.0, 70.0, 70.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
cherry blossom pink:(255.0, 183.0, 197.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
chestnut:(205.0, 92.0, 92.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
cinnabar:(227.0, 66.0, 52.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
cinnamon:(210.0, 105.0, 30.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
cobalt:(0.0, 71.0, 171.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
copper:(184.0, 115.0, 51.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
corn:(251.0, 236.0, 93.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
cornflower:(100.0, 149.0, 237.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
cream:(255.0, 253.0, 208.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
damon:(239.0, 202.0, 229.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
dandelion:(254.0, 216.0, 93.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
dantrine:(205.0, 13.0, 246.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
dark moderate magenta:(159.0, 85.0, 172.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
dark moderate orange:(174.0, 114.0, 80.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
denim:(21.0, 96.0, 189.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
dog dick red:(194.0, 7.0, 4.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
